"Core Project Number","Affiliation","Pub Year","Authors","Country","ISSN","Journal Issue","Journal (Link to PubMed abstract)","Journal Title ABBR","Journal Volume","Language","Page Number","PMC ID","PMID","PUB Date","Title (Link to full-text in PubMed Central)","Related Publications in PubMed","Related Publications in Google Scholar","Articles Citing from PubMed Central","Articles Citing from Google Scholar","Relative Citation Ratio",
"P50MH090964","Department of Molecular Imaging & Neuropathology, New York State Psychiatric Institute, New York, NY 10032, USA.","2023","Ling, Jinjie; Keilp, John G; Galfalvy, Hanga C; Cardino, Vanessa N; Ahmed, Alyina; Burke, Ainsley K; Fenton, Jenifer I; Mann, J John; Sublette, M Elizabeth","Switzerland","2072-6643","21","<a href='https://pubmed.ncbi.nlm.nih.gov/37960195'>Nutrients</a>","Nutrients","15","eng"," ","10650577","37960195","2023 Oct 26","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10650577'>Plasma Phospholipid Polyunsaturated Fatty Acid Associations with Neurocognition.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37960195&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10650577/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37960195'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10650577/'>Cited By, Google</a>"," ",
"R44MH132196","Department of Cell and Molecular Pharmacology & Experimental Therapeutics, Medical University of South Carolina, 173 Ashley Avenue BSB 358, Charleston, SC, 29425, USA.","2023","Dunne, Jaclyn; Griner, Jake; Romeo, Martin; Macdonald, Jade; Krieg, Carsten; Lim, Mark; Yagnik, Gargey; Rothschild, Kenneth J; Drake, Richard R; Mehta, Anand S; Angel, Peggi M","Germany","1618-2650","28","<a href='https://pubmed.ncbi.nlm.nih.gov/37843548'>Analytical and bioanalytical chemistry</a>","Anal Bioanal Chem","415","eng","7011-7024","10632234","37843548","2023 Nov","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10632234'>Evaluation of antibody-based single cell type imaging techniques coupled to multiplexed imaging of N-glycans and collagen peptides by matrix-assisted laser desorption/ionization mass spectrometry imaging.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37843548&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10632234/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37843548'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10632234/'>Cited By, Google</a>",3.17
"R21MH134401","Department of Neurosciences, University of California San Diego, La Jolla, CA, 92037, USA.","2023","Chung, Changuk; Yang, Xiaoxu; Hevner, Robert F; Kennedy, Katie; Vong, Keng Ioi; Liu, Yang; Patel, Arzoo; Nedunuri, Rahul; Barton, Scott T; Barrows, Chelsea; Stanley, Valentina; Mittal, Swapnil; Breuss, Martin W; Schlachetzki, Johannes C M; Gleeson, Joseph G","United States","2692-8205"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/37961480'>bioRxiv : the preprint server for biology</a>","bioRxiv"," ","eng"," ","10634852","37961480","2023 Oct 26","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10634852'>Cell-type-resolved somatic mosaicism reveals clonal dynamics of the human forebrain.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37961480&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10634852/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37961480'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10634852/'>Cited By, Google</a>"," ",
"R01MH127176","Department of Psychology, Florida State University, Tallahassee, FL, USA.","2023","Burani, Kreshnik; Brush, C J; Shields, Grant S; Klein, Daniel N; Nelson, Brady; Slavich, George M; Hajcak, Greg","England","1469-8978","10","<a href='https://pubmed.ncbi.nlm.nih.gov/37698514'>Psychological medicine</a>","Psychol Med","53","eng","4507-4516","10388334","37698514","2023 Jul","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10388334'>Cumulative lifetime acute stressor exposure interacts with reward responsiveness to predict longitudinal increases in depression severity in adolescence.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37698514&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10388334/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37698514'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10388334/'>Cited By, Google</a>",2.83
"K01MH129510","Departments of Pediatrics & Psychiatry and Human Behavior, Center for the Study of Children at Risk, Brown Alpert Medical School & Women & Infants Hospital, Providence, RI 02905, USA.","2023","Camerota, Marie; Lester, Barry M; Everson, Todd M","England","1750-192X","16","<a href='https://pubmed.ncbi.nlm.nih.gov/37702026'>Epigenomics</a>","Epigenomics","15","eng","799-804","10520751","37702026","2023 Aug","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10520751'>Epigenetic studies of child neurodevelopment: what can we learn from a developmental science perspective?</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37702026&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10520751/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37702026'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10520751/'>Cited By, Google</a>"," ",
"R01MH130490","Worcester Polytechnic Institute, Worcester, MA USA 01609.","2023","Serano, Peter; Adams, Johnathan W; Chen, Louis; Nazarian, Ara; Ludwig, Reinhold; Makaroff, Sergey","United States","2469-7257","2","<a href='https://pubmed.ncbi.nlm.nih.gov/37849563'>IEEE journal of electromagnetics, RF and microwaves in medicine and biology</a>","IEEE J Electromagn RF Microw Med Biol","7","eng","187-192","10578618","37849563","2023 Jun","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10578618'>Reducing Non-Through Body Energy Transfer in Microwave Imaging Systems.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37849563&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10578618/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37849563'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10578618/'>Cited By, Google</a>"," ",
"R00MH128454","Department of Biomedical Engineering, University of Minnesota, Minneapolis, Minnesota 55455.","2023","Perera, Nipun D; Alekseichuk, Ivan; Shirinpour, Sina; Wischnewski, Miles; Linn, Gary; Masiello, Kurt; Butler, Brent; Russ, Brian E; Schroeder, Charles E; Falchier, Arnaud; Opitz, Alexander","United States","1529-2401","50","<a href='https://pubmed.ncbi.nlm.nih.gov/37852789'>The Journal of neuroscience : the official journal of the Society for Neuroscience</a>","J Neurosci","43","eng","8649-8662","10727178","37852789","2023 Dec 13","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10727178'>Dissociation of Centrally and Peripherally Induced Transcranial Magnetic Stimulation Effects in Nonhuman Primates.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37852789&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10727178/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37852789'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10727178/'>Cited By, Google</a>"," ",
"R01MH124873","Centre for Neuropsychiatric Genetics and Genomics, Division of Psychological Medicine and Clinical Neurosciences, School of Medicine, Cardiff University, Cardiff, UK.","2023","Lock, Siobhan K; Legge, Sophie E; Kappel, Djenifer B; Willcocks, Isabella R; Helthuis, Marinka; Jansen, John; Walters, James T R; Owen, Michael J; O'Donovan, Michael C; Pardiñas, Antonio F","Germany","2754-6993","1","<a href='https://pubmed.ncbi.nlm.nih.gov/37853043'>Schizophrenia (Heidelberg, Germany)</a>","Schizophrenia (Heidelb)","9","eng","74","10585000","37853043","2023 Oct 18","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10585000'>Mediation and longitudinal analysis to interpret the association between clozapine pharmacokinetics, pharmacogenomics, and absolute neutrophil count.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37853043&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10585000/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37853043'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10585000/'>Cited By, Google</a>"," ",
"R01MH126351","Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America.","2023","Le, Nhat Minh; Yildirim, Murat; Wang, Yizhi; Sugihara, Hiroki; Jazayeri, Mehrdad; Sur, Mriganka","United States","1553-7358","9","<a href='https://pubmed.ncbi.nlm.nih.gov/37708113'>PLoS computational biology</a>","PLoS Comput Biol","19","eng","e1011430","10501641","37708113","2023 Sep","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10501641'>Mixtures of strategies underlie rodent behavior during reversal learning.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37708113&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10501641/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37708113'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10501641/'>Cited By, Google</a>"," ",
"R01MH111671","Department of Psychiatry, Columbia University Medical Center, New York, NY, USA; New York State Psychiatric Institute, New York, NY, USA.","2023","Zhu, Xi; Kim, Yoojean; Ravid, Orren; He, Xiaofu; Suarez-Jimenez, Benjamin; Zilcha-Mano, Sigal; Lazarov, Amit; Lee, Seonjoo; Abdallah, Chadi G; Angstadt, Michael; Averill, Christopher L; Baird, C Lexi; Baugh, Lee A; Blackford, Jennifer U; Bomyea, Jessica; Bruce, Steven E; Bryant, Richard A; Cao, Zhihong; Choi, Kyle; Cisler, Josh; Cotton, Andrew S; Daniels, Judith K; Davenport, Nicholas D; Davidson, Richard J; DeBellis, Michael D; Dennis, Emily L; Densmore, Maria; deRoon-Cassini, Terri; Disner, Seth G; Hage, Wissam El; Etkin, Amit; Fani, Negar; Fercho, Kelene A; Fitzgerald, Jacklynn; Forster, Gina L; Frijling, Jessie L; Geuze, Elbert; Gonenc, Atilla; Gordon, Evan M; Gruber, Staci; Grupe, Daniel W; Guenette, Jeffrey P; Haswell, Courtney C; Herringa, Ryan J; Herzog, Julia; Hofmann, David Bernd; Hosseini, Bobak; Hudson, Anna R; Huggins, Ashley A; Ipser, Jonathan C; Jahanshad, Neda; Jia-Richards, Meilin; Jovanovic, Tanja; Kaufman, Milissa L; Kennis, Mitzy; King, Anthony; Kinzel, Philipp; Koch, Saskia B J; Koerte, Inga K; Koopowitz, Sheri M; Korgaonkar, Mayuresh S; Krystal, John H; Lanius, Ruth; Larson, Christine L; Lebois, Lauren A M; Li, Gen; Liberzon, Israel; Lu, Guang Ming; Luo, Yifeng; Magnotta, Vincent A; Manthey, Antje; Maron-Katz, Adi; May, Geoffery; McLaughlin, Katie; Mueller, Sven C; Nawijn, Laura; Nelson, Steven M; Neufeld, Richard W J; Nitschke, Jack B; O'Leary, Erin M; Olatunji, Bunmi O; Olff, Miranda; Peverill, Matthew; Phan, K Luan; Qi, Rongfeng; Quidé, Yann; Rektor, Ivan; Ressler, Kerry; Riha, Pavel; Ross, Marisa; Rosso, Isabelle M; Salminen, Lauren E; Sambrook, Kelly; Schmahl, Christian; Shenton, Martha E; Sheridan, Margaret; Shih, Chiahao; Sicorello, Maurizio; Sierk, Anika; Simmons, Alan N; Simons, Raluca M; Simons, Jeffrey S; Sponheim, Scott R; Stein, Murray B; Stein, Dan J; Stevens, Jennifer S; Straube, Thomas; Sun, Delin; Théberge, Jean; Thompson, Paul M; Thomopoulos, Sophia I; van der Wee, Nic J A; van der Werff, Steven J A; van Erp, Theo G M; van Rooij, Sanne J H; van Zuiden, Mirjam; Varkevisser, Tim; Veltman, Dick J; Vermeiren, Robert R J M; Walter, Henrik; Wang, Li; Wang, Xin; Weis, Carissa; Winternitz, Sherry; Xie, Hong; Zhu, Ye; Wall, Melanie; Neria, Yuval; Morey, Rajendra A","United States","1095-9572"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/37858907'>NeuroImage</a>","Neuroimage","283","eng","120412","10842116","37858907","2023 Dec 01","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10842116'>Neuroimaging-based classification of PTSD using data-driven computational approaches: A multisite big data study from the ENIGMA-PGC PTSD consortium.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37858907&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10842116/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37858907'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10842116/'>Cited By, Google</a>"," ",
"R01MH125943","Department of Neurobiology, University of Utah, School of Medicine, Salt Lake City, UT 84112.","2023","Traenkner, Dimitri; Shennib, Omar; Johnson, Alyssa; Weinbrom, Adam; Taylor, Matthew R; Williams, Megan E","United States","2373-2822","12","<a href='https://pubmed.ncbi.nlm.nih.gov/37977826'>eNeuro</a>","eNeuro","10","eng"," ","10698715","37977826","2023 Dec","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10698715'>Modular Splicing Is Linked to Evolution in the Synapse-Specificity Molecule Kirrel3.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37977826&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10698715/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37977826'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10698715/'>Cited By, Google</a>"," ",
"R01MH122447","Department of Child and Adolescent Psychiatry, New York University School of Medicine, New York, NY, USA. Electronic address: lanxin.ji@nyulangone.org.","2023","Ji, Lanxin; Yoon, Youngwoo Bryan; Hendrix, Cassandra L; Kennelly, Ellyn C; Majbri, Amyn; Bhatia, Tanya; Taylor, Alexis; Thomason, Moriah E","Netherlands","1878-9307"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/37979299'>Developmental cognitive neuroscience</a>","Dev Cogn Neurosci","64","eng","101326","10692666","37979299","2023 Dec","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10692666'>Developmental coupling of brain iron and intrinsic activity in infants during the first 150 days.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37979299&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10692666/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37979299'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10692666/'>Cited By, Google</a>"," ",
"UG3MH126861","Department of Biomedical Engineering, Washington University in St. Louis, Saint Louis, MO, 63130, USA.","2023","Yuan, Jinyun; Xu, Lu; Chien, Chih-Yen; Yang, Yaoheng; Yue, Yimei; Fadera, Siaka; Stark, Andrew H; Schwetye, Katherine E; Nazeri, Arash; Desai, Rupen; Athiraman, Umeshkumar; Chaudhuri, Aadel A; Chen, Hong; Leuthardt, Eric C","England","2397-768X","1","<a href='https://pubmed.ncbi.nlm.nih.gov/37717084'>NPJ precision oncology</a>","NPJ Precis Oncol","7","eng","92","10505140","37717084","2023 Sep 16","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10505140'>First-in-human prospective trial of sonobiopsy in high-grade glioma patients using neuronavigation-guided focused ultrasound.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37717084&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10505140/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37717084'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10505140/'>Cited By, Google</a>",2.3
"P30MH043520","Bioethics Program, Columbia University, New York, NY, USA.","2023","Klitzman, Robert","England","2666-5603"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/37982046'>SSM. Mental health</a>","SSM Ment Health","3","eng"," ","10655635","37982046","2023 Dec","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10655635'>'Why me?': Qualitative research on why patients ask, what they mean, how they answer and what factors and processes are involved.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37982046&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10655635/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37982046'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10655635/'>Cited By, Google</a>"," ",
