"Core Project Number","Affiliation","Pub Year","Authors","Country","ISSN","Journal Issue","Journal (Link to PubMed abstract)","Journal Title ABBR","Journal Volume","Language","Page Number","PMC ID","PMID","PUB Date","Title (Link to full-text in PubMed Central)","Related Publications in PubMed","Related Publications in Google Scholar","Articles Citing from PubMed Central","Articles Citing from Google Scholar","Relative Citation Ratio",
"R01MH122139","Department of Psychiatry and Behavioral Sciences, University of California, Davis, Davis, California.","2025","Lesh, Tyler A; Bergé, Daniel; Smucny, Jason; Guo, Joyce; Carter, Cameron S","United States","2451-9030","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39383994'>Biological psychiatry. Cognitive neuroscience and neuroimaging</a>","Biol Psychiatry Cogn Neurosci Neuroimaging","10","eng","111-119","11730764","39383994","2025 Jan","Elevated Extracellular Free Water in the Brain Predicts Clinical Improvement in First-Episode Psychosis.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39383994&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11730764/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39383994'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11730764/'>Cited By, Google</a>"," ",
"P50MH090964","Division of Systems Neuroscience, Department of Psychiatry, Columbia University, and Research Foundation for Mental Hygiene, Inc. (RFMH), New York State Psychiatric Institute (NYSPI), New York, NY, 10032, USA.","2025","Dixon, Rushell; Malave, Lauren; Thompson, Rory; Wu, Serena; Li, Yifei; Sadik, Noah; Anacker, Christoph","England","1740-634X","3","<a href='https://pubmed.ncbi.nlm.nih.gov/39396089'>Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology</a>","Neuropsychopharmacology","50","eng","507-518","11736140","39396089","2025 Feb","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11736140'>Sex-specific and developmental effects of early life adversity on stress reactivity are rescued by postnatal knockdown of 5-HT1A autoreceptors.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39396089&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11736140/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39396089'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11736140/'>Cited By, Google</a>"," ",
"T32MH018951","University of Pittsburgh, PA, USA.","2025","Molina, Brooke S G; Joseph, Heather M; Kipp, Heidi L; Pedersen, Sarah L; Kolko, David J; Lindstrom, Rachel A; Bauer, Daniel J; Subramaniam, Geetha A","United States","1557-1246","2","<a href='https://pubmed.ncbi.nlm.nih.gov/39402929'>Journal of attention disorders</a>","J Atten Disord","29","eng","107-119","11585434","39402929","2025 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11585434'>Adolescent-Reported Changes in Provider Behavior Following Pediatrician Training in Stimulant Diversion Prevention: Results From a Cluster Randomized Controlled Trial.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39402929&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11585434/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39402929'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11585434/'>Cited By, Google</a>"," ",
"R61MH129407","Department of Kinesiology, University of Wisconsin - Madison, Madison, Wisconsin.","2025","Kelly, Shania; Meyer, Jacob; Stielow, Christiane; Heinzel, Stephan; Heissel, Andreas","England","1873-3360"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39413529'>Psychoneuroendocrinology</a>","Psychoneuroendocrinology","171","eng","107215","11568898","39413529","2025 Jan","Effects of an acute maximal exercise bout on serum insulin-like growth factor-1 in adults with MDD.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39413529&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11568898/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39413529'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11568898/'>Cited By, Google</a>"," ",
"R01MH121924","Department of Population Health Sciences, Weill Cornell Medicine, New York, NY 10065, USA.","2025","Patra, Braja Gopal; Lepow, Lauren A; Kasi Reddy Jagadeesh Kumar, Praneet; Vekaria, Veer; Sharma, Mohit Manoj; Adekkanattu, Prakash; Fennessy, Brian; Hynes, Gavin; Landi, Isotta; Sanchez-Ruiz, Jorge A; Ryu, Euijung; Biernacka, Joanna M; Nadkarni, Girish N; Talati, Ardesheer; Weissman, Myrna; Olfson, Mark; Mann, J John; Zhang, Yiye; Charney, Alexander W; Pathak, Jyotishman","England","1527-974X","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39423850'>Journal of the American Medical Informatics Association : JAMIA</a>","J Am Med Inform Assoc","32","eng","218-226","11648716","39423850","2025 Jan 01","Extracting social support and social isolation information from clinical psychiatry notes: comparing a rule-based natural language processing system and a large language model.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39423850&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11648716/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39423850'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11648716/'>Cited By, Google</a>"," ",
"R01MH125579","Department of Genetics and Genomic Sciences, Icahn School of Medicine at Mount Sinai, New York, NY 10029, USA.","2025","Fang, Gang","England","2210-3244","6","<a href='https://pubmed.ncbi.nlm.nih.gov/39436220'>Genomics, proteomics & bioinformatics</a>","Genomics Proteomics Bioinformatics","22","eng"," "," ","39436220","2025 Jan 15","Innovative Low-cost Probe Generation Empowers Targeted Long-read RNA Sequencing.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39436220&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Innovative Low-cost Probe Generation Empowers Targeted Long-read RNA Sequencing.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39436220'>Cited By, PMID</a>"," "," ",
"R01MH135492","Department of Pediatrics, University of California, San Francisco, San Francisco, CA, USA. Electronic address: jason.nagata@ucsf.edu.","2025","Nagata, Jason M; Wong, Jennifer; Zamora, Gabriel; Al-Shoaibi, Abubakr A A; Low, Patrick; Ganson, Kyle T; Testa, Alexander; He, Jinbo; Lavender, Jason M; Baker, Fiona C","Netherlands","1573-2517"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39447970'>Journal of affective disorders</a>","J Affect Disord","369","eng","1233-1237","11610375","39447970","2025 Jan 15","Discrimination and manic symptoms in early adolescence: A prospective cohort study.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39447970&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11610375/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39447970'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11610375/'>Cited By, Google</a>"," ",
"R01MH132826","Department of Cognitive Science, Johns Hopkins University, Baltimore, Maryland 21218.","2025","Im, Elizabeth Jiwon; Shirahatti, Angira; Isik, Leyla","United States","1529-2401","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39467639'>The Journal of neuroscience : the official journal of the Society for Neuroscience</a>","J Neurosci","45","eng"," ","11694395","39467639","2025 Jan 01","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11694395'>Early Neural Development of Social Interaction Perception: Evidence from Voxel-Wise Encoding in Young Children and Adults.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39467639&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11694395/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39467639'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11694395/'>Cited By, Google</a>"," ",
"K23MH126312","Department of Psychiatry, Columbia University Irving Medical Center, New York, NY, USA. stephanie.rolin@nyspi.columbia.edu.","2025","Rolin, Stephanie A; Caffrey, Deirdre; Flores, Megan G; Mootz, Jennifer; Bello, Iruma; Nossel, Ilana; Compton, Michael T; Stanley, Barbara; Wainberg, Milton L; Dixon, Lisa B; Appelbaum, Paul S; Pope, Leah G","United States","1573-2789","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39172311'>Community mental health journal</a>","Community Ment Health J","61","eng","193-202","11703671","39172311","2025 Jan","Qualitative Evaluation of Acceptability and Feasibility of a Behavioral Intervention to Reduce Violence Among Young Adults with Early Psychosis.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39172311&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11703671/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39172311'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11703671/'>Cited By, Google</a>"," ",
"T32MH019934","John A. Burns School of Medicine, University of Hawaii, Honolulu, Hawaii, USA.","2025","Niino, Kerri; Patapoff, Molly A; Mausbach, Brent T; Liu, Hui; Moore, Alison A; Han, Benjamin H; Palmer, Barton W; Jester, Dylan J","United States","1532-5415","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39175111'>Journal of the American Geriatrics Society</a>","J Am Geriatr Soc","73","eng","253-265","11735283","39175111","2025 Jan","Development of loneliness and social isolation after spousal loss: A systematic review of longitudinal studies on widowhood.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39175111&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11735283/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39175111'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11735283/'>Cited By, Google</a>"," ",
"ZICMH002961","National Human Genome Research Institute, National Institutes of Health, Bethesda, Maryland, USA.","2025","Weixel, Tara; Adedipe, Dee; Muldoon, Glennis; Lam, Christina; Krasnewich, Donna; Thurm, Audrey; Wolfe, Lynne","United States","1573-2665","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39105373'>Journal of inherited metabolic disease</a>","J Inherit Metab Dis","48","eng","e12782","11670447","39105373","2025 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11670447'>Neurodevelopmental profiles of 14 individuals with phosphomannomutase deficiency (PMM2-CDG).</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39105373&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11670447/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39105373'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11670447/'>Cited By, Google</a>"," ",
"R01MH126531","Department of Pediatrics, Columbia University Irving Medical Center, New York, NY, USA.","2025","Ahmed, Imaal; Yu, Michelle; Chaves, Vitoria; Xu, Ruiyang; Lavallée, Andréane; Warmingham, Jennifer M; Firestein, Morgan; Kyle, Margaret H; Fisher, Kaylee; Merriman, Emma T; Rodriguez, Cynthia; Mace, Westin; Fernandez, Cristina; Dumitriu, Dani; Lalwani, Anil K","United States","1531-4995","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39230195'>The Laryngoscope</a>","Laryngoscope","135","eng","385-392","11686481","39230195","2025 Jan","Risk of Hearing Loss in Neonates and Toddlers with in Utero Exposure to SARS-CoV-2.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39230195&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11686481/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39230195'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11686481/'>Cited By, Google</a>"," ",
"ZIAMH002652","Intramural Research Program, National Institute of Mental Health, NIH, DHHS, Bethesda, Maryland, USA.","2025","D'Amico, Alexander; Sung, Heejong; Arbona-Lampaya, Alejandro; Freifeld, Ally; Hosey, Katie; Garcia, Joshua; Lacbawan, Ley; Besançon, Emily; Kassem, Layla; Akula, Nirmala; Knowles, Emma E M; Dickinson, Dwight; McMahon, Francis J","United States","1552-485X","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39011872'>American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics</a>","Am J Med Genet B Neuropsychiatr Genet","198","eng","e33001"," ","39011872","2025 Jan","Independent inheritance of cognition and bipolar disorder in a family sample.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39011872&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Independent inheritance of cognition and bipolar disorder in a family sample.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39011872'>Cited By, PMID</a>"," "," ",
"R01MH120588","Department of Psychiatry and Behavioral Sciences, Vanderbilt University Medical Center, Nashville, Tennessee. Electronic address: heather.b.ward@vumc.org.","2025","Ward, Heather Burrell; Beermann, Adam; Xie, Jing; Yildiz, Gulcan; Felix, Karlos Manzanarez; Addington, Jean; Bearden, Carrie E; Cadenhead, Kristin; Cannon, Tyrone D; Cornblatt, Barbara; Keshavan, Matcheri; Mathalon, Daniel; Perkins, Diana O; Seidman, Larry; Stone, William S; Tsuang, Ming T; Walker, Elaine F; Woods, Scott; Coleman, Michael J; Bouix, Sylvain; Holt, Daphne J; Öngür, Dost; Breier, Alan; Shenton, Martha E; Heckers, Stephan; Halko, Mark A; Lewandowski, Kathryn E; Brady Jr, Roscoe O","United States","1873-2402","2","<a href='https://pubmed.ncbi.nlm.nih.gov/39032726'>Biological psychiatry</a>","Biol Psychiatry","97","eng","139-147","11634655","39032726","2025 Jan 15","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11634655'>Robust Brain Correlates of Cognitive Performance in Psychosis and Its Prodrome.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39032726&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11634655/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39032726'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11634655/'>Cited By, Google</a>"," ",
"R01MH128878","Division of General Internal Medicine, Albert Einstein College of Medicine/Montefiore Medical Center, Bronx, NY, USA.","2025","Hayes, Benjamin T; Sanchez Fat, Guillermo; Torres-Lockhart, Kristine; Khalid, Laila; Minami, Haruka; Ghiroli, Megan; Hribar, Mary Beth; Pacifico, Jessica; Bao, Yuhua; Rodgers, Caryn R R; Gabbay, Vilma; Starrels, Joanna; Fox, Aaron D","United States","2976-7350","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39068540'>Substance use & addiction journal</a>","Subst Use Addctn J","46","eng","184-191","11652261","39068540","2025 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11652261'>Low-Dose Buprenorphine Initiation for Hospitalized Patients With Chronic Pain and Opioid Use Disorder or Opioid Misuse: Protocol for an Open-Label, Parallel-Group, Effectiveness-Implementation Randomized Controlled Trial.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39068540&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11652261/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39068540'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11652261/'>Cited By, Google</a>"," ",
